path,timestamp,model,freq,building,t_start,t_end,total_timespan,import_cost,export_revenue,net_cost,net_cost_adj,import_squared,export_squared,e_discharged_total,battery_deg_costs,net_cost_final,e_end,pg_import_total,pg_export_total,e_export_total,e_import_total,e_throughput,e_battery_deg_costs,steps,solver_fails,solver_fail_count,solver_fail_pct,solver_top_errors,solver_status_mix
03_optimization/runs/2026-05-03_12-47/SFH4/logs_2026-05-03_12-47_op-ideal_freq-60_building-SFH4_run-a7acb9c8.csv,2026-05-03_12-47,ideal,60,SFH4,2020-07-20 04:00:00+00:00,2020-07-21 03:59:50+00:00,23.997222222222224,0.39893732265900866,2.563431581087155,-2.1644942584281464,-2.3029878584281462,552.4637090014502,27795.67365393816,3.2934,0.2766,-2.026387858428146,0.7066,7859.377138499248,-7859.377138499248,21.8316,1.3763,3.2276,0.2766,8640,0/8640 (0.0%),0,0.0,,
