path,timestamp,model,freq,building,t_start,t_end,total_timespan,import_cost,export_revenue,net_cost,net_cost_adj,import_squared,export_squared,e_discharged_total,battery_deg_costs,net_cost_final,e_end,pg_import_total,pg_export_total,e_export_total,e_import_total,e_throughput,e_battery_deg_costs,steps,solver_fails,solver_fail_count,solver_fail_pct,solver_top_errors,solver_status_mix
03_optimization/runs/2026-05-03_13-38/SFH4/logs_2026-05-03_13-38_op-ideal_freq-15_building-SFH4_run-f5732684.csv,2026-05-03_13-38,ideal,15,SFH4,2020-07-20 04:00:00+00:00,2020-07-21 03:59:50+00:00,23.997222222222224,0.28383519619424613,2.5397963093233398,-2.2559611131290938,-2.349159113129094,370.8555833816674,27622.01963655939,3.5245,0.2961,-2.053059113129094,0.4755,7799.612969617023,-7799.612969617023,21.6656,0.9839,3.454,0.2961,8640,0/8640 (0.0%),0,0.0,,
