timestamp,action,pb,pg,gt,soe_now,soe_new,solver_ok,solver_status,solver_error,import_price,export_price,c_bat_deg
2020-07-20 00:00:00+00:00,0.1764280084877916,0.1764280084877916,-0.019008008411497607,0.157420000076294,4.0,3.9994999206108623,True,ok,,0.2,0.07,0.084
2020-07-20 00:00:10+00:00,0.1764280084877916,0.1764280084877916,-0.017808005741205613,0.158620002746586,3.9994999206108623,3.9989998412217247,True,ok,,0.2,0.07,0.084
2020-07-20 00:00:20+00:00,0.1764280084877916,0.1764280084877916,-0.01581800310907261,0.160610005378719,3.9989998412217247,3.998499761832587,True,ok,,0.2,0.07,0.084
2020-07-20 00:00:30+00:00,0.1764280084877916,0.1764280084877916,-0.014388002803888633,0.16204000568390298,3.998499761832587,3.9979996824434494,True,ok,,0.2,0.07,0.084
2020-07-20 00:00:40+00:00,0.1764280084877916,0.1764280084877916,-0.014518002918337602,0.161910005569454,3.9979996824434494,3.9974996030543117,True,ok,,0.2,0.07,0.084
2020-07-20 00:00:50+00:00,0.1764280084877916,0.1764280084877916,-0.019268011501404614,0.157159996986387,3.9974996030543117,3.996999523665174,True,ok,,0.2,0.07,0.084
2020-07-20 00:01:00+00:00,0.1764280084877916,0.1764280084877916,-0.015768002918337604,0.160660005569454,3.996999523665174,3.9964994442760364,True,ok,,0.2,0.07,0.084
2020-07-20 00:01:10+00:00,0.1764280084877916,0.1764280084877916,-0.019508007457826604,0.156920001029965,3.9964994442760364,3.9959993648868988,True,ok,,0.2,0.07,0.084
2020-07-20 00:01:20+00:00,0.1764280084877916,0.1764280084877916,-0.01642801230248961,0.159999996185302,3.9959993648868988,3.995499285497761,True,ok,,0.2,0.07,0.084
2020-07-20 00:01:30+00:00,0.1764280084877916,0.1764280084877916,-0.01709801142511061,0.159329997062681,3.995499285497761,3.9949992061086235,True,ok,,0.2,0.07,0.084
2020-07-20 00:01:40+00:00,0.1764280084877916,0.1764280084877916,-0.017078006198969625,0.15935000228882198,3.9949992061086235,3.994499126719486,True,ok,,0.2,0.07,0.084
2020-07-20 00:01:50+00:00,0.1764280084877916,0.1764280084877916,-0.014308007648561633,0.16212000083922998,3.994499126719486,3.993999047330348,True,ok,,0.2,0.07,0.084
2020-07-20 00:02:00+00:00,0.1764280084877916,0.1764280084877916,-0.014928002765741633,0.16150000572204998,3.993999047330348,3.9934989679412105,True,ok,,0.2,0.07,0.084
2020-07-20 00:02:10+00:00,0.1764280084877916,0.1764280084877916,-0.016548011234375604,0.159879997253416,3.9934989679412105,3.992998888552073,True,ok,,0.2,0.07,0.084
2020-07-20 00:02:20+00:00,0.1764280084877916,0.1764280084877916,-0.018728009632197617,0.157699998855594,3.992998888552073,3.992498809162935,True,ok,,0.2,0.07,0.084
2020-07-20 00:02:30+00:00,0.1764280084877916,0.1764280084877916,-0.014968005588619604,0.161460002899172,3.992498809162935,3.9919987297737975,True,ok,,0.2,0.07,0.084
2020-07-20 00:02:40+00:00,0.1764280084877916,0.1764280084877916,-0.018588001659480602,0.157840006828311,3.9919987297737975,3.99149865038466,True,ok,,0.2,0.07,0.084
2020-07-20 00:02:50+00:00,0.1764280084877916,0.1764280084877916,-0.019358004024598613,0.157070004463193,3.99149865038466,3.9909985709955222,True,ok,,0.2,0.07,0.084
2020-07-20 00:03:00+00:00,0.1764280084877916,0.1764280084877916,-0.013958014896485599,0.162469993591306,3.9909985709955222,3.9904984916063846,True,ok,,0.2,0.07,0.084
2020-07-20 00:03:10+00:00,0.1764280084877916,0.1764280084877916,-0.01475801413353961,0.161669994354252,3.9904984916063846,3.989998412217247,True,ok,,0.2,0.07,0.084
2020-07-20 00:03:20+00:00,0.1764280084877916,0.1764280084877916,-0.0149180120736076,0.161509996414184,3.989998412217247,3.9894983328281093,True,ok,,0.2,0.07,0.084
