timestamp,action,pg,gt,soe_now,soe_new,solver_ok,solver_status,solver_error,import_price,export_price,c_bat_deg
2020-07-20 00:00:00+00:00,0.157420000076294,0.0,0.157420000076294,4.0,3.9995537981857248,True,,,0.2,0.07,0.084
2020-07-20 00:00:10+00:00,0.158620002746586,0.0,0.158620002746586,3.9995537981857248,3.9991041950033366,True,,,0.2,0.07,0.084
2020-07-20 00:00:20+00:00,0.160610005378719,0.0,0.160610005378719,3.9991041950033366,3.9986489512239185,True,,,0.2,0.07,0.084
2020-07-20 00:00:30+00:00,0.16204000568390298,0.0,0.16204000568390298,3.9986489512239185,3.9981896541556536,True,,,0.2,0.07,0.084
2020-07-20 00:00:40+00:00,0.161910005569454,0.0,0.161910005569454,3.9981896541556536,3.9977307255684384,True,,,0.2,0.07,0.084
2020-07-20 00:00:50+00:00,0.157159996986387,0.0,0.157159996986387,3.9977307255684384,3.9972852607243725,True,,,0.2,0.07,0.084
2020-07-20 00:01:00+00:00,0.160660005569454,0.0,0.160660005569454,3.9972852607243725,3.996829875221058,True,,,0.2,0.07,0.084
2020-07-20 00:01:10+00:00,0.156920001029965,0.0,0.156920001029965,3.996829875221058,3.9963850906376397,True,,,0.2,0.07,0.084
2020-07-20 00:01:20+00:00,0.159999996185302,0.0,0.159999996185302,3.9963850906376397,3.995931575909223,True,,,0.2,0.07,0.084
2020-07-20 00:01:30+00:00,0.159329997062681,0.0,0.159329997062681,3.995931575909223,3.9954799602712905,True,,,0.2,0.07,0.084
2020-07-20 00:01:40+00:00,0.15935000228882198,0.0,0.15935000228882198,3.9954799602712905,3.995028287929202,True,,,0.2,0.07,0.084
2020-07-20 00:01:50+00:00,0.16212000083922998,0.0,0.16212000083922998,3.995028287929202,3.9945687641172993,True,,,0.2,0.07,0.084
2020-07-20 00:02:00+00:00,0.16150000572204998,0.0,0.16150000572204998,3.9945687641172993,3.994110997661171,True,,,0.2,0.07,0.084
2020-07-20 00:02:10+00:00,0.159879997253416,0.0,0.159879997253416,3.994110997661171,3.9936578230657815,True,,,0.2,0.07,0.084
2020-07-20 00:02:20+00:00,0.157699998855594,0.0,0.157699998855594,3.9936578230657815,3.9932108276041727,True,,,0.2,0.07,0.084
2020-07-20 00:02:30+00:00,0.161460002899172,0.0,0.161460002899172,3.9932108276041727,3.9927531745347307,True,,,0.2,0.07,0.084
2020-07-20 00:02:40+00:00,0.157840006828311,0.0,0.157840006828311,3.9927531745347307,3.9923057822251264,True,,,0.2,0.07,0.084
2020-07-20 00:02:50+00:00,0.157070004463193,0.0,0.157070004463193,3.9923057822251264,3.991860572461909,True,,,0.2,0.07,0.084
2020-07-20 00:03:00+00:00,0.162469993591306,0.0,0.162469993591306,3.991860572461909,3.991400056607058,True,,,0.2,0.07,0.084
2020-07-20 00:03:10+00:00,0.161669994354252,0.0,0.161669994354252,3.991400056607058,3.990941808323741,True,,,0.2,0.07,0.084
2020-07-20 00:03:20+00:00,0.161509996414184,0.0,0.161509996414184,3.990941808323741,3.9904840135493247,True,,,0.2,0.07,0.084
2020-07-20 00:03:30+00:00,0.159400004386901,0.0,0.159400004386901,3.9904840135493247,3.990032199477933,True,,,0.2,0.07,0.084
2020-07-20 00:03:40+00:00,0.213419994354252,0.0,0.213419994354252,3.990032199477933,3.9894272675211466,True,,,0.2,0.07,0.084
2020-07-20 00:03:50+00:00,0.211999996185302,0.0,0.211999996185302,3.9894272675211466,3.9888263605024807,True,,,0.2,0.07,0.084
2020-07-20 00:04:00+00:00,0.20889999961852998,0.0,0.20889999961852998,3.9888263605024807,3.9882342403221562,True,,,0.2,0.07,0.084
2020-07-20 00:04:10+00:00,0.21059999656676998,0.0,0.21059999656676998,3.9882342403221562,3.9876373015563775,True,,,0.2,0.07,0.084
2020-07-20 00:04:20+00:00,0.208819993019103,0.0,0.208819993019103,3.9876373015563775,3.9870454081521283,True,,,0.2,0.07,0.084
2020-07-20 00:04:30+00:00,0.209170000076294,0.0,0.209170000076294,3.9870454081521283,3.9864525226643837,True,,,0.2,0.07,0.084
2020-07-20 00:04:40+00:00,0.210339997291563,0.0,0.210339997291563,3.9864525226643837,3.9858563208580016,True,,,0.2,0.07,0.084
2020-07-20 00:04:50+00:00,0.205480006217961,0.0,0.205480006217961,3.9858563208580016,3.985273894536522,True,,,0.2,0.07,0.084
2020-07-20 00:05:00+00:00,0.209749996185302,0.0,0.209749996185302,3.985273894536522,3.9846793650688768,True,,,0.2,0.07,0.084
2020-07-20 00:05:10+00:00,0.20952000331878698,0.0,0.20952000331878698,3.9846793650688768,3.9840854875084495,True,,,0.2,0.07,0.084
2020-07-20 00:05:20+00:00,0.20560999488831,0.0,0.20560999488831,3.9840854875084495,3.983502692738358,True,,,0.2,0.07,0.084
2020-07-20 00:05:30+00:00,0.206279994964602,0.0,0.206279994964602,3.983502692738358,3.9829179988750796,True,,,0.2,0.07,0.084
2020-07-20 00:05:40+00:00,0.20456000328064,0.0,0.20456000328064,3.9829179988750796,3.982338180271676,True,,,0.2,0.07,0.084
2020-07-20 00:05:50+00:00,0.206579998016362,0.0,0.206579998016362,3.982338180271676,3.981752636059612,True,,,0.2,0.07,0.084
2020-07-20 00:06:00+00:00,0.20865999317168898,0.0,0.20865999317168898,3.981752636059612,3.9811611961696696,True,,,0.2,0.07,0.084
2020-07-20 00:06:10+00:00,0.20651000022888,0.0,0.20651000022888,3.9811611961696696,3.980575850364032,True,,,0.2,0.07,0.084
2020-07-20 00:06:20+00:00,0.20686000633239998,0.0,0.20686000633239998,3.980575850364032,3.9799895124776024,True,,,0.2,0.07,0.084
2020-07-20 00:06:30+00:00,0.207380002975466,0.0,0.207380002975466,3.9799895124776024,3.9794017006777853,True,,,0.2,0.07,0.084
2020-07-20 00:06:40+00:00,0.203040000915524,0.0,0.203040000915524,3.9794017006777853,3.978826190471109,True,,,0.2,0.07,0.084
2020-07-20 00:06:50+00:00,0.204579997062681,0.0,0.204579997062681,3.978826190471109,3.978246315195988,True,,,0.2,0.07,0.084
2020-07-20 00:07:00+00:00,0.204169997215267,0.0,0.204169997215267,3.978246315195988,3.977667602051954,True,,,0.2,0.07,0.084
2020-07-20 00:07:10+00:00,0.203030003547669,0.0,0.203030003547669,3.977667602051954,3.977092120182488,True,,,0.2,0.07,0.084
2020-07-20 00:07:20+00:00,0.20273999977112,0.0,0.20273999977112,3.977092120182488,3.976517460319191,True,,,0.2,0.07,0.084
