path,timestamp,model,freq,building,t_start,t_end,total_timespan,import_cost,export_revenue,net_cost,net_cost_adj,import_squared,export_squared,e_discharged_total,battery_deg_costs,net_cost_final,e_end,pg_import_total,pg_export_total,e_export_total,e_import_total,e_throughput,e_battery_deg_costs,steps,solver_fails,solver_fail_count,solver_fail_pct,solver_top_errors,solver_status_mix
03_optimization/runs/2026-05-01_15-13/SFH4/logs_2026-05-01_15-13_op-mpc_det_rule_constGrid_freq-60_building-SFH4_run-4c7e4ccb.csv,2026-05-01_15-13,mpc_det_rule_constGrid,60,SFH4,2020-07-20 04:00:00+00:00,2020-07-21 03:59:50+00:00,23.997222222222224,2.8305282225321897e-07,2.365695856770164,-2.3656955737173417,-2.788820373717342,9.225340259316398e-11,13286.565155526861,9.0098,0.7568,-2.0320203737173417,2.1588,6747.277099716621,-6747.277099716621,18.7424,0.0,16.1444,0.7568,8640,0/8640 (0.0%),0,0.0,,
