path,timestamp,model,freq,building,t_start,t_end,total_timespan,import_cost,export_revenue,net_cost,net_cost_adj,import_squared,export_squared,e_discharged_total,battery_deg_costs,net_cost_final,e_end,pg_import_total,pg_export_total,e_export_total,e_import_total,e_throughput,e_battery_deg_costs,steps,solver_fails,solver_fail_count,solver_fail_pct,solver_top_errors,solver_status_mix
03_optimization/runs/2026-04-27_13-50/SFH3/logs_2026-04-27_13-50_op-mpc_det_rule_constGrid_freq-60_building-SFH3_run-2b0ee974.csv,2026-04-27_13-50,mpc_det_rule_constGrid,60,SFH3,2020-07-20 04:00:00+00:00,2020-07-27 03:00:00+00:00,167.0,1.862703533558065,21.69428395478876,-19.831580421230694,-20.386907221230693,20.80467405272553,555.4746240694466,47.3858,3.9804,-16.406507221230694,2.8333,189.6416713709137,-189.6416713709137,189.6417,8.5478,93.6005,3.9804,168,1/168 (0.6%),1,0.005952380952380952,fallback_decision:1,error1:1
03_optimization/runs/2026-04-27_13-50/SFH3/logs_2026-04-27_13-50_op-rule-based_freq-60_building-SFH3_run-a5b163b3.csv,2026-04-27_13-50,rule-based,60,SFH3,2020-07-20 04:00:00+00:00,2020-07-27 03:00:00+00:00,167.0,0.2288064240063193,18.935361822661292,-18.706555398654974,-21.140483398654972,1.308809491663989,588.888338014431,18.2934,1.5366,-19.603883398654972,12.418,173.63321308614263,-173.63321308614263,173.6332,1.144,45.184,1.5366,168,0/168 (0.0%),0,0.0,,
