timestamp,action,pb,pg,gt,soe_now,soe_new,pb_mpc,pg_mpc,solver_ok,solver_status,solver_error,import_price,export_price,c_bat_deg
2020-07-20 04:00:00+00:00,0.42644442075950556,0.42644442075950556,-0.11043268609300855,0.316011734666497,4.0,3.9987912573107725,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:00:10+00:00,0.42957062571055826,0.42957062571055826,-0.11043268609300855,0.3191379396175497,3.9987912573107725,3.9975736534964,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:00:20+00:00,0.429503387955211,0.429503387955211,-0.11043268609300855,0.31907070186220243,3.9975736534964,3.9963562402652344,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:00:30+00:00,0.4246616581333869,0.4246616581333869,-0.11043268609300855,0.31422897204037836,3.9963562402652344,3.9951525507580534,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:00:40+00:00,0.42597614539334755,0.42597614539334755,-0.11043268609300855,0.315543459300339,3.9951525507580534,3.9939451353799544,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:00:50+00:00,0.4230044240401396,0.4230044240401396,-0.11043268609300855,0.31257173794713106,3.9939451353799544,3.9927461432483216,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:01:00+00:00,0.4245871668298362,0.4245871668298362,-0.11043268609300855,0.31415448073682767,3.9927461432483216,3.9915426648842915,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:01:10+00:00,0.4211626884962716,0.4211626884962716,-0.11043268609300855,0.31073000240326304,3.9915426648842915,3.9903488930915016,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:01:20+00:00,0.42210267758623554,0.42210267758623554,-0.11043268609300855,0.311669991493227,3.9903488930915016,3.989152456930543,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:01:30+00:00,0.42102268147722754,0.42102268147722754,-0.11043268609300855,0.310589995384219,3.989152456930543,3.9879590819830453,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:01:40+00:00,0.4215499307148119,0.4215499307148119,-0.11043268609300855,0.31111724462180335,3.9879590819830453,3.9867642125649194,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:01:50+00:00,0.42405269360796355,0.42405269360796355,-0.11043268609300855,0.313620007514955,3.9867642125649194,3.985562249147663,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:02:00+00:00,0.42250819822269586,0.42250819822269586,-0.11043268609300855,0.3120755121296873,3.985562249147663,3.9843646635517938,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:02:10+00:00,0.41960372988362316,0.41960372988362316,-0.11043268609300855,0.3091710437906146,3.9843646635517938,3.983175310575933,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:02:20+00:00,0.41666370741506614,0.41666370741506614,-0.11043268609300855,0.3062310213220576,3.983175310575933,3.981994290997092,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:02:30+00:00,0.41796268201128156,0.41796268201128156,-0.11043268609300855,0.307529995918273,3.981994290997092,3.980809589517468,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:02:40+00:00,0.4149464757632288,0.4149464757632288,-0.11043268609300855,0.30451378967022025,3.980809589517468,3.979633437375282,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:02:50+00:00,0.41413200471572714,0.41413200471572714,-0.11043268609300855,0.3036993186227186,3.979633437375282,3.9784595938245,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:03:00+00:00,0.41177750032777943,0.41177750032777943,-0.11043268609300855,0.3013448142347709,3.9784595938245,3.9772924240389904,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:03:10+00:00,0.4148419942634551,0.4148419942634551,-0.11043268609300855,0.30440930817044654,3.9772924240389904,3.97611656804618,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:03:20+00:00,0.34194027451243314,0.34194027451243314,-0.11043268609300858,0.23150758841942456,3.97611656804618,3.975147349581009,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:03:30+00:00,0.34003854045628407,0.34003854045628407,-0.11043268609300855,0.22960585436327552,3.975147349581009,3.974183521518491,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:03:40+00:00,0.34269853935002514,0.34269853935002514,-0.11043268609300858,0.23226585325701657,3.974183521518491,3.9732121537765694,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:03:50+00:00,0.3410630191713288,0.3410630191713288,-0.11043268609300858,0.23063033307832023,3.9732121537765694,3.9722454218628185,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:04:00+00:00,0.3452419881599451,0.3452419881599451,-0.11043268609300855,0.23480930206693656,3.9722454218628185,3.971266844798873,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:04:10+00:00,0.33768130464642976,0.33768130464642976,-0.11043268609300855,0.2272486185534212,3.971266844798873,3.970309698243753,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
2020-07-20 04:04:20+00:00,0.3379706300974573,0.3379706300974573,-0.11043268609300858,0.22753794400444874,3.970309698243753,3.9693517316051548,-2.3390699142934803e-07,-0.11043268609300856,True,ok,,0.3,0.1,0.084
