path,timestamp,model,freq,building,t_start,t_end,total_timespan,import_cost,export_revenue,net_cost,net_cost_adj,import_squared,export_squared,e_discharged_total,battery_deg_costs,net_cost_final,e_end,pg_import_total,pg_export_total,e_export_total,e_import_total,e_throughput,e_battery_deg_costs,steps,solver_fails,solver_fail_count,solver_fail_pct,solver_top_errors,solver_status_mix
03_optimization/runs/2026-05-04_16-06/SFH4/logs_2026-05-04_16-06_op-rule-based_freq-15_building-SFH4_run-61bbd5ba.csv,2026-05-04_16-06,rule-based,15,SFH4,2020-07-20 00:00:00+00:00,2020-07-26 23:59:50+00:00,167.99722222222223,0.0,20.830212099600864,-20.830212099600864,-23.176194899600866,0.0,308118.6873745164,23.702,1.991,-21.185194899600866,11.9693,68160.33321513345,-68160.33321513345,189.3343,0.0,55.5455,1.991,60480,0/60480 (0.0%),0,0.0,,
03_optimization/runs/2026-05-04_16-06/SFH4/logs_2026-05-04_16-06_op-ideal_freq-15_building-SFH4_run-81f2c849.csv,2026-05-04_16-06,ideal,15,SFH4,2020-07-20 00:00:00+00:00,2020-07-26 23:59:50+00:00,167.99722222222223,1.4732455207925044,22.443199885420775,-20.969954364628272,-21.303761964628272,1637.275100488228,302648.22482696123,21.9111,1.8405,-19.463261964628273,1.7031,73690.1516599551,-73690.1516599551,204.6949,4.8126,41.4875,1.8405,60480,0/60480 (0.0%),0,0.0,,
