path,timestamp,model,freq,building,t_start,t_end,total_timespan,import_cost,export_revenue,net_cost,net_cost_adj,import_squared,export_squared,e_discharged_total,battery_deg_costs,net_cost_final,e_end,pg_import_total,pg_export_total,e_export_total,e_import_total,e_throughput,e_battery_deg_costs,steps,solver_fails,solver_fail_count,solver_fail_pct,solver_top_errors,solver_status_mix
03_optimization/runs/2026-05-04_15-08/SFH4/logs_2026-05-04_15-08_op-ideal_freq-15_building-SFH4_run-7bac4f67.csv,2026-05-04_15-08,ideal,15,SFH4,2020-07-20 00:00:00+00:00,2020-07-26 23:45:00+00:00,167.75,0.012989766784722722,21.889810745387106,-21.87682097860238,-22.210628578602382,0.06746400181521944,2939.1045392301958,21.8449,1.835,-20.37562857860238,1.7031,799.7997283839414,-799.7997283839414,199.9499,0.0649,41.3549,1.835,672,1/672 (0.15%),1,0.001488095238095238,fallback_decision:1,error1:1
03_optimization/runs/2026-05-04_15-08/SFH4/logs_2026-05-04_15-08_op-rule-based_freq-15_building-SFH4_run-a02287b4.csv,2026-05-04_15-08,rule-based,15,SFH4,2020-07-20 00:00:00+00:00,2020-07-26 23:45:00+00:00,167.75,0.0,20.829750692991826,-20.829750692991826,-23.175753092991826,0.0,3063.1937622437886,21.9112,1.8405,-21.335253092991827,11.9694,757.6257854872083,-757.6257854872083,189.4064,0.0,51.9633,1.8405,672,0/672 (0.0%),0,0.0,,
