path,timestamp,model,freq,building,t_start,t_end,total_timespan,import_cost,export_revenue,net_cost,net_cost_adj,import_squared,export_squared,e_discharged_total,battery_deg_costs,net_cost_final,e_end,pg_import_total,pg_export_total,e_export_total,e_import_total,e_throughput,e_battery_deg_costs,steps,solver_fails,solver_fail_count,solver_fail_pct,solver_top_errors,solver_status_mix
03_optimization/runs/2026-04-27_16-16/SFH3/logs_2026-04-27_16-16_op-mpc_det_rule_constGrid_freq-60_building-SFH3_run-56b8762c.csv,2026-04-27_16-16,mpc_det_rule_constGrid,60,SFH3,2020-07-20 04:00:00+00:00,2020-07-21 03:59:50+00:00,23.997222222222224,0.16260747825484845,2.7360251237998696,-2.573417645545021,-2.604405245545021,41.40893861314751,18028.403411110336,8.2474,0.6928,-1.911605245545021,0.1581,8374.154399602843,-8374.154399602843,23.2615,0.813,12.5779,0.6928,8640,0/8640 (0.0%),0,0.0,,
