timestamp,action,pb,pg,gt,soe_now,soe_new,pb_mpc,pg_mpc,solver_ok,solver_status,solver_error,import_price,export_price,c_bat_deg
2020-07-20 04:00:00+00:00,-8.485676561420519e-08,-8.485676561420519e-08,-0.09498245428482359,-0.0949825391415892,4.0,4.00000008315963,-8.485676560964385e-08,-0.09498245428482359,True,ok,,0.3,0.1,0.084
2020-07-20 05:00:00+00:00,-2.3390731088146488e-07,-2.3390731088146488e-07,-0.21317524758531273,-0.2131754814926236,4.00000008315963,4.000000312388795,-2.3390731095316873e-07,-0.21317524758531273,True,ok,,0.3,0.1,0.084
2020-07-20 06:00:00+00:00,-8.485684210857158e-08,-8.485684210857158e-08,-0.46289234130116047,-0.4628924261580026,4.000000312388795,4.0000003955485,-8.485684204618188e-08,-0.46289234130116047,True,ok,,0.3,0.1,0.084
2020-07-20 07:00:00+00:00,-2.3390746117790684e-07,-2.3390746117790684e-07,-0.4299468589445467,-0.4299470928520079,4.0000003955485,4.000000624777812,-2.33907461145455e-07,-0.4299468589445467,True,ok,,0.3,0.1,0.084
2020-07-20 08:00:00+00:00,-2.3390749337437455e-07,-2.3390749337437455e-07,-0.5681334172637489,-0.5681336511712423,4.000000624777812,4.000000854007155,-2.3390749329421816e-07,-0.5681334172637489,True,ok,,0.3,0.1,0.084
2020-07-20 09:00:00+00:00,-2.3390755665708696e-07,-2.3390755665708696e-07,-1.2376169108382373,-1.237617144745794,4.000000854007155,4.00000108323656,-2.3390755668260872e-07,-1.2376169108382373,True,ok,,0.3,0.1,0.084
2020-07-20 10:00:00+00:00,-2.3390755488073012e-07,-2.3390755488073012e-07,-1.435809010201102,-1.435809244108657,4.00000108323656,4.0000013124659635,-2.3390755487411786e-07,-1.435809010201102,True,ok,,0.3,0.1,0.084
2020-07-20 11:00:00+00:00,-2.339075455548567e-07,-2.339075455548567e-07,-1.4684351981800532,-1.4684354320875987,4.0000013124659635,4.000001541695358,-2.3390754570151456e-07,-1.4684351981800532,True,ok,,0.3,0.1,0.084
2020-07-20 12:00:00+00:00,-2.339075635404697e-07,-2.339075635404697e-07,-3.3738684057844726,-3.373868639692036,4.000001541695358,4.00000177092477,-2.3390756363281446e-07,-3.3738684057844726,True,ok,,0.3,0.1,0.084
2020-07-20 13:00:00+00:00,-2.3390755332641788e-07,-2.3390755332641788e-07,-3.3478879455186217,-3.347888179426175,4.00000177092477,4.000002000154173,-2.339075531207118e-07,-3.3478879455186217,True,ok,,0.3,0.1,0.084
2020-07-20 14:00:00+00:00,-2.3390754355645527e-07,-2.3390754355645527e-07,-3.5164199133981606,-3.516420147305704,4.000002000154173,4.000002229383566,-2.3390754378930349e-07,-3.5164199133981606,True,ok,,0.3,0.1,0.084
