timestamp,action,pb,pg,gt,soe_now,soe_new,solver_ok,solver_status,solver_error,import_price,export_price,c_bat_deg
2020-07-20 04:00:00+00:00,0.17807837814333224,0.17807837814333224,0.13793335652316477,0.316011734666497,4.0,3.9994952426923374,True,ok,,0.3,0.1,0.084
2020-07-20 04:00:10+00:00,0.17807837814333224,0.17807837814333224,0.14105956147421747,0.3191379396175497,3.9994952426923374,3.9989904853846747,True,ok,,0.3,0.1,0.084
2020-07-20 04:00:20+00:00,0.17807837814333224,0.17807837814333224,0.1409923237188702,0.31907070186220243,3.9989904853846747,3.998485728077012,True,ok,,0.3,0.1,0.084
2020-07-20 04:00:30+00:00,0.17807837814333224,0.17807837814333224,0.13615059389704612,0.31422897204037836,3.998485728077012,3.9979809707693494,True,ok,,0.3,0.1,0.084
2020-07-20 04:00:40+00:00,0.17807837814333224,0.17807837814333224,0.13746508115700676,0.315543459300339,3.9979809707693494,3.997476213461687,True,ok,,0.3,0.1,0.084
2020-07-20 04:00:50+00:00,0.17807837814333224,0.17807837814333224,0.1344933598037988,0.31257173794713106,3.997476213461687,3.996971456154024,True,ok,,0.3,0.1,0.084
2020-07-20 04:01:00+00:00,0.17807837814333224,0.17807837814333224,0.13607610259349542,0.31415448073682767,3.996971456154024,3.9964666988463615,True,ok,,0.3,0.1,0.084
2020-07-20 04:01:10+00:00,0.17807837814333224,0.17807837814333224,0.1326516242599308,0.31073000240326304,3.9964666988463615,3.995961941538699,True,ok,,0.3,0.1,0.084
2020-07-20 04:01:20+00:00,0.17807837814333224,0.17807837814333224,0.13359161334989475,0.311669991493227,3.995961941538699,3.9954571842310362,True,ok,,0.3,0.1,0.084
2020-07-20 04:01:30+00:00,0.17807837814333224,0.17807837814333224,0.13251161724088675,0.310589995384219,3.9954571842310362,3.9949524269233736,True,ok,,0.3,0.1,0.084
2020-07-20 04:01:40+00:00,0.17807837814333224,0.17807837814333224,0.1330388664784711,0.31111724462180335,3.9949524269233736,3.994447669615711,True,ok,,0.3,0.1,0.084
2020-07-20 04:01:50+00:00,0.17807837814333224,0.17807837814333224,0.13554162937162276,0.313620007514955,3.994447669615711,3.9939429123080483,True,ok,,0.3,0.1,0.084
2020-07-20 04:02:00+00:00,0.17807837814333224,0.17807837814333224,0.13399713398635507,0.3120755121296873,3.9939429123080483,3.9934381550003857,True,ok,,0.3,0.1,0.084
2020-07-20 04:02:10+00:00,0.17807837814333224,0.17807837814333224,0.13109266564728236,0.3091710437906146,3.9934381550003857,3.992933397692723,True,ok,,0.3,0.1,0.084
2020-07-20 04:02:20+00:00,0.17807837814333224,0.17807837814333224,0.12815264317872535,0.3062310213220576,3.992933397692723,3.9924286403850604,True,ok,,0.3,0.1,0.084
2020-07-20 04:02:30+00:00,0.17807837814333224,0.17807837814333224,0.12945161777494077,0.307529995918273,3.9924286403850604,3.9919238830773978,True,ok,,0.3,0.1,0.084
2020-07-20 04:02:40+00:00,0.17807837814333224,0.17807837814333224,0.126435411526888,0.30451378967022025,3.9919238830773978,3.991419125769735,True,ok,,0.3,0.1,0.084
2020-07-20 04:02:50+00:00,0.17807837814333224,0.17807837814333224,0.12562094047938635,0.3036993186227186,3.991419125769735,3.9909143684620725,True,ok,,0.3,0.1,0.084
2020-07-20 04:03:00+00:00,0.17807837814333224,0.17807837814333224,0.12326643609143864,0.3013448142347709,3.9909143684620725,3.99040961115441,True,ok,,0.3,0.1,0.084
2020-07-20 04:03:10+00:00,0.17807837814333224,0.17807837814333224,0.1263309300271143,0.30440930817044654,3.99040961115441,3.989904853846747,True,ok,,0.3,0.1,0.084
2020-07-20 04:03:20+00:00,0.17807837814333224,0.17807837814333224,0.05342921027609232,0.23150758841942456,3.989904853846747,3.9894000965390846,True,ok,,0.3,0.1,0.084
2020-07-20 04:03:30+00:00,0.17807837814333224,0.17807837814333224,0.051527476219943275,0.22960585436327552,3.9894000965390846,3.988895339231422,True,ok,,0.3,0.1,0.084
2020-07-20 04:03:40+00:00,0.17807837814333224,0.17807837814333224,0.054187475113684325,0.23226585325701657,3.988895339231422,3.9883905819237593,True,ok,,0.3,0.1,0.084
2020-07-20 04:03:50+00:00,0.17807837814333224,0.17807837814333224,0.05255195493498799,0.23063033307832023,3.9883905819237593,3.9878858246160966,True,ok,,0.3,0.1,0.084
2020-07-20 04:04:00+00:00,0.17807837814333224,0.17807837814333224,0.05673092392360432,0.23480930206693656,3.9878858246160966,3.987381067308434,True,ok,,0.3,0.1,0.084
2020-07-20 04:04:10+00:00,0.17807837814333224,0.17807837814333224,0.04917024041008897,0.2272486185534212,3.987381067308434,3.9868763100007714,True,ok,,0.3,0.1,0.084
2020-07-20 04:04:20+00:00,0.17807837814333224,0.17807837814333224,0.049459565861116495,0.22753794400444874,3.9868763100007714,3.9863715526931087,True,ok,,0.3,0.1,0.084
2020-07-20 04:04:30+00:00,0.17807837814333224,0.17807837814333224,0.048011266157192506,0.22608964430052475,3.9863715526931087,3.985866795385446,True,ok,,0.3,0.1,0.084
2020-07-20 04:04:40+00:00,0.17807837814333224,0.17807837814333224,0.004196798924388845,0.1822751770677211,3.985866795385446,3.9853620380777834,True,ok,,0.3,0.1,0.084
2020-07-20 04:04:50+00:00,0.17807837814333224,0.17807837814333224,0.003790594240365097,0.18186897238369734,3.9853620380777834,3.984857280770121,True,ok,,0.3,0.1,0.084
2020-07-20 04:05:00+00:00,0.17807837814333224,0.17807837814333224,0.003532313190302172,0.18161069133363442,3.984857280770121,3.984352523462458,True,ok,,0.3,0.1,0.084
2020-07-20 04:05:10+00:00,0.17807837814333224,0.17807837814333224,0.0011878242900244529,0.1792662024333567,3.984352523462458,3.9838477661547955,True,ok,,0.3,0.1,0.084
2020-07-20 04:05:20+00:00,0.17807837814333224,0.17807837814333224,-0.0016038986653535703,0.17647447947797867,3.9838477661547955,3.983343008847133,True,ok,,0.3,0.1,0.084
2020-07-20 04:05:30+00:00,0.17807837814333224,0.17807837814333224,0.03945920905538228,0.21753758719871452,3.983343008847133,3.9828382515394702,True,ok,,0.3,0.1,0.084
2020-07-20 04:05:40+00:00,0.17807837814333224,0.17807837814333224,0.003562317691654132,0.18164069583498638,3.9828382515394702,3.9823334942318076,True,ok,,0.3,0.1,0.084
2020-07-20 04:05:50+00:00,0.17807837814333224,0.17807837814333224,0.004466108658866402,0.18254448680219865,3.9823334942318076,3.981828736924145,True,ok,,0.3,0.1,0.084
2020-07-20 04:06:00+00:00,0.17807837814333224,0.17807837814333224,0.003316101410940381,0.18139447955427263,3.981828736924145,3.9813239796164823,True,ok,,0.3,0.1,0.084
2020-07-20 04:06:10+00:00,0.17807837814333224,0.17807837814333224,-0.0028700963303313065,0.17520828181300094,3.9813239796164823,3.9808192223088197,True,ok,,0.3,0.1,0.084
2020-07-20 04:06:20+00:00,0.17807837814333224,0.17807837814333224,-0.0026656249395085874,0.17541275320382366,3.9808192223088197,3.980314465001157,True,ok,,0.3,0.1,0.084
2020-07-20 04:06:30+00:00,0.17807837814333224,0.17807837814333224,-0.005953549870481356,0.1721248282728509,3.980314465001157,3.9798097076934944,True,ok,,0.3,0.1,0.084
2020-07-20 04:06:40+00:00,0.17807837814333224,0.17807837814333224,-0.006100789456878697,0.17197758868645355,3.9798097076934944,3.9793049503858318,True,ok,,0.3,0.1,0.084
2020-07-20 04:06:50+00:00,0.17807837814333224,0.17807837814333224,-0.008187003029153428,0.16989137511417882,3.9793049503858318,3.978800193078169,True,ok,,0.3,0.1,0.084
2020-07-20 04:07:00+00:00,0.17807837814333224,0.17807837814333224,-0.01039493185110818,0.16768344629222406,3.978800193078169,3.9782954357705065,True,ok,,0.3,0.1,0.084
2020-07-20 04:07:10+00:00,0.17807837814333224,0.17807837814333224,-0.014091135543321892,0.16398724260001035,3.9782954357705065,3.977790678462844,True,ok,,0.3,0.1,0.084
2020-07-20 04:07:20+00:00,0.17807837814333224,0.17807837814333224,-0.01166010678260529,0.16641827136072695,3.977790678462844,3.977285921155181,True,ok,,0.3,0.1,0.084
2020-07-20 04:07:30+00:00,0.17807837814333224,0.17807837814333224,-0.01689631329768898,0.16118206484564326,3.977285921155181,3.9767811638475186,True,ok,,0.3,0.1,0.084
2020-07-20 04:07:40+00:00,0.17807837814333224,0.17807837814333224,-0.01975976084875808,0.15831861729457417,3.9767811638475186,3.976276406539856,True,ok,,0.3,0.1,0.084
2020-07-20 04:07:50+00:00,0.17807837814333224,0.17807837814333224,-0.01989975547003109,0.15817862267330116,3.976276406539856,3.9757716492321933,True,ok,,0.3,0.1,0.084
2020-07-20 04:08:00+00:00,0.17807837814333224,0.17807837814333224,-0.02319044138680748,0.15488793675652476,3.9757716492321933,3.9752668919245306,True,ok,,0.3,0.1,0.084
2020-07-20 04:08:10+00:00,0.17807837814333224,0.17807837814333224,-0.02653492837974117,0.15154344976359108,3.9752668919245306,3.974762134616868,True,ok,,0.3,0.1,0.084
2020-07-20 04:08:20+00:00,0.17807837814333224,0.17807837814333224,-0.027492862923737954,0.1505855152195943,3.974762134616868,3.9742573773092054,True,ok,,0.3,0.1,0.084
2020-07-20 04:08:30+00:00,0.17807837814333224,0.17807837814333224,-0.030011827296571286,0.14806655084676096,3.9742573773092054,3.9737526200015427,True,ok,,0.3,0.1,0.084
2020-07-20 04:08:40+00:00,0.17807837814333224,0.17807837814333224,-0.03004286788285196,0.14803551026048029,3.9737526200015427,3.97324786269388,True,ok,,0.3,0.1,0.084
2020-07-20 04:08:50+00:00,0.17807837814333224,0.17807837814333224,-0.03537803774079201,0.14270034040254023,3.97324786269388,3.9727431053862174,True,ok,,0.3,0.1,0.084
2020-07-20 04:09:00+00:00,0.17807837814333224,0.17807837814333224,-0.03778148430004713,0.14029689384328511,3.9727431053862174,3.972238348078555,True,ok,,0.3,0.1,0.084
2020-07-20 04:09:10+00:00,0.17807837814333224,0.17807837814333224,-0.0359059567208328,0.14217242142249945,3.972238348078555,3.971733590770892,True,ok,,0.3,0.1,0.084
2020-07-20 04:09:20+00:00,0.17807837814333224,0.17807837814333224,-0.040050447719199495,0.13802793042413275,3.971733590770892,3.9712288334632295,True,ok,,0.3,0.1,0.084
2020-07-20 04:09:30+00:00,0.17807837814333224,0.17807837814333224,-0.041753892561833594,0.13632448558149865,3.9712288334632295,3.970724076155567,True,ok,,0.3,0.1,0.084
2020-07-20 04:09:40+00:00,0.17807837814333224,0.17807837814333224,-0.04560562356622058,0.13247275457711166,3.970724076155567,3.9702193188479042,True,ok,,0.3,0.1,0.084
2020-07-20 04:09:50+00:00,0.17807837814333224,0.17807837814333224,-0.047151825732550307,0.13092655241078194,3.9702193188479042,3.9697145615402416,True,ok,,0.3,0.1,0.084
2020-07-20 04:10:00+00:00,0.17807837814333224,0.17807837814333224,-0.045109070506943655,0.1329693076363886,3.9697145615402416,3.969209804232579,True,ok,,0.3,0.1,0.084
2020-07-20 04:10:10+00:00,0.17807837814333224,0.17807837814333224,-0.04374458591726299,0.13433379222606925,3.969209804232579,3.9687050469249163,True,ok,,0.3,0.1,0.084
2020-07-20 04:10:20+00:00,0.17807837814333224,0.17807837814333224,-0.04989700306730041,0.12818137507603183,3.9687050469249163,3.9682002896172537,True,ok,,0.3,0.1,0.084
2020-07-20 04:10:30+00:00,0.17807837814333224,0.17807837814333224,-0.05555492979117617,0.12252344835215608,3.9682002896172537,3.967695532309591,True,ok,,0.3,0.1,0.084
2020-07-20 04:10:40+00:00,0.17807837814333224,0.17807837814333224,-0.05783458702352996,0.12024379111980228,3.967695532309591,3.9671907750019284,True,ok,,0.3,0.1,0.084
2020-07-20 04:10:50+00:00,0.17807837814333224,0.17807837814333224,-0.06418424776539976,0.11389413037793249,3.9671907750019284,3.9666860176942658,True,ok,,0.3,0.1,0.084
2020-07-20 04:11:00+00:00,0.17807837814333224,0.17807837814333224,-0.06669320809465516,0.11138517004867708,3.9666860176942658,3.966181260386603,True,ok,,0.3,0.1,0.084
2020-07-20 04:11:10+00:00,0.17807837814333224,0.17807837814333224,-0.07604837650301524,0.102030001640317,3.966181260386603,3.9656765030789405,True,ok,,0.3,0.1,0.084
2020-07-20 04:11:20+00:00,0.17807837814333224,0.17807837814333224,-0.07750906821812167,0.10056930992521057,3.9656765030789405,3.965171745771278,True,ok,,0.3,0.1,0.084
2020-07-20 04:11:30+00:00,0.17807837814333224,0.17807837814333224,-0.08085803251466105,0.0972203456286712,3.965171745771278,3.964666988463615,True,ok,,0.3,0.1,0.084
2020-07-20 04:11:40+00:00,0.17807837814333224,0.17807837814333224,-0.07707526893486741,0.10100310920846484,3.964666988463615,3.9641622311559526,True,ok,,0.3,0.1,0.084
2020-07-20 04:11:50+00:00,0.17807837814333224,0.17807837814333224,-0.07725252160567375,0.10082585653765849,3.9641622311559526,3.96365747384829,True,ok,,0.3,0.1,0.084
2020-07-20 04:12:00+00:00,0.17807837814333224,0.17807837814333224,-0.0846714855970391,0.09340689254629314,3.96365747384829,3.9631527165406273,True,ok,,0.3,0.1,0.084
2020-07-20 04:12:10+00:00,0.17807837814333224,0.17807837814333224,-0.08414044405708948,0.09393793408624276,3.9631527165406273,3.9626479592329646,True,ok,,0.3,0.1,0.084
2020-07-20 04:12:20+00:00,0.17807837814333224,0.17807837814333224,-0.08772940812474889,0.09034897001858336,3.9626479592329646,3.962143201925302,True,ok,,0.3,0.1,0.084
2020-07-20 04:12:30+00:00,0.17807837814333224,0.17807837814333224,-0.08546941361790888,0.09260896452542336,3.962143201925302,3.9616384446176394,True,ok,,0.3,0.1,0.084
2020-07-20 04:12:40+00:00,0.17807837814333224,0.17807837814333224,-0.09280906745518366,0.08526931068814858,3.9616384446176394,3.9611336873099767,True,ok,,0.3,0.1,0.084
2020-07-20 04:12:50+00:00,0.17807837814333224,0.17807837814333224,-0.08864631329768902,0.08943206484564323,3.9611336873099767,3.960628930002314,True,ok,,0.3,0.1,0.084
2020-07-20 04:13:00+00:00,0.17807837814333224,0.17807837814333224,-0.09690699375944241,0.08117138438388984,3.960628930002314,3.9601241726946514,True,ok,,0.3,0.1,0.084
2020-07-20 04:13:10+00:00,0.17807837814333224,0.17807837814333224,-0.09833147590771311,0.07974690223561913,3.9601241726946514,3.959619415386989,True,ok,,0.3,0.1,0.084
2020-07-20 04:13:20+00:00,0.17807837814333224,0.17807837814333224,-0.09654872377200145,0.08152965437133079,3.959619415386989,3.959114658079326,True,ok,,0.3,0.1,0.084
2020-07-20 04:13:30+00:00,0.17807837814333224,0.17807837814333224,-0.09989320599656817,0.07818517214676407,3.959114658079326,3.9586099007716635,True,ok,,0.3,0.1,0.084
2020-07-20 04:13:40+00:00,0.17807837814333224,0.17807837814333224,-0.10265216632582352,0.07542621181750872,3.9586099007716635,3.958105143464001,True,ok,,0.3,0.1,0.084
2020-07-20 04:13:50+00:00,0.17807837814333224,0.17807837814333224,-0.10273665499721922,0.07534172314611302,3.958105143464001,3.9576003861563382,True,ok,,0.3,0.1,0.084
2020-07-20 04:14:00+00:00,0.17807837814333224,0.17807837814333224,-0.1046801081940403,0.07339826994929194,3.9576003861563382,3.9570956288486756,True,ok,,0.3,0.1,0.084
2020-07-20 04:14:10+00:00,0.17807837814333224,0.17807837814333224,-0.10558733847258965,0.0724910396707426,3.9570956288486756,3.956590871541013,True,ok,,0.3,0.1,0.084
2020-07-20 04:14:20+00:00,0.17807837814333224,0.17807837814333224,-0.11846838039400723,0.05960999774932501,3.956590871541013,3.9560861142333503,True,ok,,0.3,0.1,0.084
2020-07-20 04:14:30+00:00,0.17807837814333224,0.17807837814333224,-0.12068906756962265,0.05738931057370959,3.9560861142333503,3.9555813569256877,True,ok,,0.3,0.1,0.084
2020-07-20 04:14:40+00:00,0.17807837814333224,0.17807837814333224,-0.12415252217788675,0.053925855965445496,3.9555813569256877,3.955076599618025,True,ok,,0.3,0.1,0.084
2020-07-20 04:14:50+00:00,0.17807837814333224,0.17807837814333224,-0.12757699669676142,0.050501381446570834,3.955076599618025,3.9545718423103624,True,ok,,0.3,0.1,0.084
2020-07-20 04:15:00+00:00,0.034675842351859686,0.034675842351859686,0.016009329794904388,0.050685172146764074,3.9545718423103624,3.9544735547753516,True,ok,,0.3,0.1,0.084
2020-07-20 04:15:10+00:00,0.034675842351859686,0.034675842351859686,0.009917957732487583,0.04459380008434727,3.9544735547753516,3.9543752672403407,True,ok,,0.3,0.1,0.084
2020-07-20 04:15:20+00:00,0.034675842351859686,0.034675842351859686,0.011159670960380612,0.0458355133122403,3.9543752672403407,3.95427697970533,True,ok,,0.3,0.1,0.084
2020-07-20 04:15:30+00:00,0.034675842351859686,0.034675842351859686,0.004187256976542146,0.03886309932840183,3.95427697970533,3.954178692170319,True,ok,,0.3,0.1,0.084
